descretePN	PN	verb
ポジ（評価）	0.3	拭ける
ポジ（評価）	0.3	殖やせる
ポジ（評価）	0.3	色鮮やかだ
ポジ（評価）	0.3	色鮮やかです
ポジ（評価）	0.3	伸ばすことができる
ポジ（評価）	0.3	伸ばすことはできる
ポジ（評価）	0.3	伸ばせる
ポジ（評価）	0.3	伸びがある
ポジ（評価）	0.3	伸び伸び
ポジ（評価）	0.3	心ある
ポジ（評価）	0.3	心づよい
ポジ（評価）	0.3	心温まる
ポジ（評価）	0.3	尋常だ
ポジ（評価）	0.3	酔える
ポジ（評価）	0.3	上級です
ポジ（評価）	0.3	盛栄です
ポジ（評価）	0.3	精しい
ポジ（評価）	0.3	精細だだ
ポジ（評価）	0.3	精細だです
ポジ（評価）	0.3	精細だの
ポジ（評価）	0.3	精悍だ
ポジ（評価）	0.3	精悍です
ポジ（評価）	0.3	積み込める
ポジ（評価）	0.3	積める
ポジ（評価）	0.3	積極的だ
ポジ（評価）	0.3	積極的です
ポジ（評価）	0.3	尖鋭だ
ポジ（評価）	0.3	尖鋭です
ポジ（評価）	0.3	尖鋭の
ポジ（評価）	0.3	洗い流せる
ポジ（評価）	0.3	洗うことができる
ポジ（評価）	0.3	試すことができる
ポジ（評価）	0.3	洗うことはできる
ポジ（評価）	0.3	盛栄の
ポジ（評価）	0.3	盛栄だ
ポジ（評価）	0.3	瑞々しい
ポジ（評価）	0.3	盛り上がる
ポジ（評価）	0.3	数少ない
ポジ（評価）	0.3	世界最高だ
ポジ（評価）	0.3	世界最高です
ポジ（評価）	0.3	世界最高の
ポジ（評価）	0.3	世話がない
ポジ（評価）	0.3	世話好きです
ポジ（評価）	0.3	世話好きの
ポジ（評価）	0.3	勢いがある
ポジ（評価）	0.3	整然と
ポジ（評価）	0.3	正善
ポジ（評価）	0.3	清々しい
ポジ（評価）	0.3	清新だ
ポジ（評価）	0.3	清新です
ポジ（評価）	0.3	清爽だ
ポジ（評価）	0.3	清爽です
ポジ（評価）	0.3	清爽の
ポジ（評価）	0.3	盛りあがる
ポジ（評価）	0.3	上級の
ポジ（評価）	0.3	世話好きだ
ポジ（評価）	0.3	上級だ
ポジ（評価）	0.3	手ごたえがある
ポジ（評価）	0.3	取り消せる
ポジ（評価）	0.3	取り替えることができる
ポジ（評価）	0.3	取り替えることはできる
ポジ（評価）	0.3	取ることができる
ポジ（評価）	0.3	取ることはできる
ポジ（評価）	0.3	取消せる
ポジ（評価）	0.3	手がたい
ポジ（評価）	0.3	手がるい
ポジ（評価）	0.3	手ごろだ
ポジ（評価）	0.3	受け取ることができる
ポジ（評価）	0.3	手ごろです
ポジ（評価）	0.3	手っとり早い
ポジ（評価）	0.3	手ばやい
ポジ（評価）	0.3	手びろい
ポジ（評価）	0.3	手軽い
ポジ（評価）	0.3	手速い
ポジ（評価）	0.3	手抜かりない
ポジ（評価）	0.3	手抜かり無い
ポジ（評価）	0.3	取り消すことはできる
ポジ（評価）	0.3	取り消すことができる
ポジ（評価）	0.3	取り回しやすい
ポジ（評価）	0.3	若々しい
ポジ（評価）	0.3	試すことはできる
ポジ（評価）	0.3	試せる
ポジ（評価）	0.3	上々です
ポジ（評価）	0.3	似あわしい
ポジ（評価）	0.3	似合いだ
ポジ（評価）	0.3	似合いです
ポジ（評価）	0.3	似合いの
ポジ（評価）	0.3	持ち運べる
ポジ（評価）	0.3	持ち歩ける
ポジ（評価）	0.3	治せる
ポジ（評価）	0.3	自信作
ポジ（評価）	0.3	自分向き
ポジ（評価）	0.3	実用的だ
ポジ（評価）	0.3	実用的です
ポジ（評価）	0.3	捨てることができる
ポジ（評価）	0.3	捨てることはできる
ポジ（評価）	0.3	酌み交わせる
ポジ（評価）	0.3	趣がある
ポジ（評価）	0.3	取り扱いやすい
ポジ（評価）	0.3	受け取ることはできる
ポジ（評価）	0.3	奨めです
ポジ（評価）	0.3	奨める
ポジ（評価）	0.3	小ぎれいだ
ポジ（評価）	0.3	小ぎれいです
ポジ（評価）	0.3	小意気だ
ポジ（評価）	0.3	小意気です
ポジ（評価）	0.3	小器用だ
ポジ（評価）	0.3	小器用です
ポジ（評価）	0.3	小気味よい
ポジ（評価）	0.3	消すことができる
ポジ（評価）	0.3	消すことはできる
ポジ（評価）	0.3	消せる
ポジ（評価）	0.3	省くことができる
ポジ（評価）	0.3	省くことはできる
ポジ（評価）	0.3	省ける
ポジ（評価）	0.3	上々だ
ポジ（評価）	0.3	秀悦
ポジ（評価）	0.3	賞嘆
ポジ（評価）	0.3	奨めの
ポジ（評価）	0.3	小器用の
ポジ（評価）	0.3	奨めだ
ポジ（評価）	0.3	十分です
ポジ（評価）	0.3	終えることができる
ポジ（評価）	0.3	終えることはできる
ポジ（評価）	0.3	勝れる
ポジ（評価）	0.3	住むことはできる
ポジ（評価）	0.3	住める
ポジ（評価）	0.3	充分だ
ポジ（評価）	0.3	充分です
ポジ（評価）	0.3	十分だ
ポジ（評価）	0.3	住むことができる
ポジ（評価）	0.3	柔らかだ
ポジ（評価）	0.3	柔らかです
ポジ（評価）	0.3	柔らかい
ポジ（評価）	0.3	順応
ポジ（評価）	0.3	庶民的だ
ポジ（評価）	0.3	柔かい
ポジ（評価）	0.3	庶民的です
ネガ（評価）	-0.3	辺鄙です
ネガ（評価）	-0.3	乏しい
ネガ（評価）	-0.3	暴悪です
ネガ（評価）	-0.3	暴悪だ
ネガ（評価）	-0.3	忙しい
ネガ（評価）	-0.3	法外です
ネガ（評価）	-0.3	飽くっぽい
ネガ（評価）	-0.3	飽きが来る
ネガ（評価）	-0.3	暴慢だ
ネガ（評価）	-0.3	法外だ
ネガ（評価）	-0.3	放佚です
ネガ（評価）	-0.3	暴悪の
ネガ（評価）	-0.3	暴戻です
ネガ（評価）	-0.3	暴慢です
ネガ（評価）	-0.3	凡愚だ
ネガ（評価）	-0.3	暴戻だ
ネガ（評価）	-0.3	暴戻の
ネガ（評価）	-0.3	暴力的だ
ネガ（評価）	-0.3	朴念仁の
ネガ（評価）	-0.3	暴力的です
ネガ（評価）	-0.3	謀叛人
ネガ（評価）	-0.3	朴念仁だ
ネガ（評価）	-0.3	朴念仁です
ネガ（評価）	-0.3	凡愚です
ネガ（評価）	-0.3	放佚だ
ネガ（評価）	-0.3	偏狭です
ネガ（評価）	-0.3	辺鄙だ
ネガ（評価）	-0.3	米食い虫だ
ネガ（評価）	-0.3	米食い虫の
ネガ（評価）	-0.3	米食い虫です
ネガ（評価）	-0.3	凡骨だ
ネガ（評価）	-0.3	癖がある
ネガ（評価）	-0.3	蔑む
ネガ（評価）	-0.3	蔑ろだ
ネガ（評価）	-0.3	蔑ろです
ネガ（評価）	-0.3	偏狭だ
ネガ（評価）	-0.3	偏屈だ
ネガ（評価）	-0.3	偏屈です
ネガ（評価）	-0.3	偏窟だ
ネガ（評価）	-0.3	偏窟です
ネガ（評価）	-0.3	変ちくりんだ
ネガ（評価）	-0.3	変ちくりんです
ネガ（評価）	-0.3	変則的だ
ネガ（評価）	-0.3	変則的です
ネガ（評価）	-0.3	片意地だ
ネガ（評価）	-0.3	片意地です
ネガ（評価）	-0.3	片意地の
ネガ（評価）	-0.3	片寄る
ネガ（評価）	-0.3	片腹痛い
ネガ（評価）	-0.3	辺ぴだ
ネガ（評価）	-0.3	辺ぴです
ネガ（評価）	-0.3	凡愚の
ネガ（評価）	-0.3	無骨の
ネガ（評価）	-0.3	凡骨です
ネガ（評価）	-0.3	凡骨の
ネガ（評価）	-0.3	無為です
ネガ（評価）	-0.3	無縁だ
ネガ（評価）	-0.3	無縁です
ネガ（評価）	-0.3	無音だ
ネガ（評価）	-0.3	無音です
ネガ（評価）	-0.3	無音の
ネガ（評価）	-0.3	無機的だ
ネガ（評価）	-0.3	無機的です
ネガ（評価）	-0.3	無骨だ
ネガ（評価）	-0.3	無骨です
ネガ（評価）	-0.3	無作法だ
ネガ（評価）	-0.3	無作法です
ネガ（評価）	-0.3	無作法の
ネガ（評価）	-0.3	冥々だ
ネガ（評価）	-0.3	冥々です
ネガ（評価）	-0.3	冥々の
ネガ（評価）	-0.3	名ばかりだ
ネガ（評価）	-0.3	名ばかりです
ネガ（評価）	-0.3	名ばかりの
ネガ（評価）	-0.3	名残惜しい
ネガ（評価）	-0.3	兵六玉です
ネガ（評価）	-0.3	滅相だ
ネガ（評価）	-0.3	滅相です
ネガ（評価）	-0.3	無為だ
ネガ（評価）	-0.3	無意義です
ネガ（評価）	-0.3	無意義だ
ネガ（評価）	-0.3	味噌っ滓です
ネガ（評価）	-0.3	埋もれる
ネガ（評価）	-0.3	末恐ろしい
ネガ（評価）	-0.3	慢性的だ
ネガ（評価）	-0.3	慢性的です
ネガ（評価）	-0.3	漫ろだ
ネガ（評価）	-0.3	漫ろです
ネガ（評価）	-0.3	味がない
ネガ（評価）	-0.3	味気ない
ネガ（評価）	-0.3	味気無い
ネガ（評価）	-0.3	味噌っ滓だ
ネガ（評価）	-0.3	味噌っ滓の
ネガ（評価）	-0.3	無闇矢鱈です
ネガ（評価）	-0.3	未練がましい
ネガ（評価）	-0.3	妙ちきりんだ
ネガ（評価）	-0.3	妙ちきりんです
ネガ（評価）	-0.3	無細工だ
ネガ（評価）	-0.3	無細工です
ネガ（評価）	-0.3	無細工の
ネガ（評価）	-0.3	無愛嬌だ
ネガ（評価）	-0.3	無愛嬌です
ネガ（評価）	-0.3	無愛嬌の
ネガ（評価）	-0.3	無闇矢鱈だ
ネガ（評価）	-0.3	兵六玉の
ネガ（評価）	-0.3	不適切だ
ネガ（評価）	-0.3	兵六玉だ
ネガ（評価）	-0.3	不適当だ
ネガ（評価）	-0.3	不適当の
ネガ（評価）	-0.3	不透明だ
ネガ（評価）	-0.3	不透明です
ネガ（評価）	-0.3	不評を買う
ネガ（評価）	-0.3	不敏だ
ネガ（評価）	-0.3	不敏です
ネガ（評価）	-0.3	不味い
ネガ（評価）	-0.3	不明瞭だ
ネガ（評価）	-0.3	不明瞭です
ネガ（評価）	-0.3	不明朗だ
ネガ（評価）	-0.3	不明朗です
ネガ（評価）	-0.3	不面目だ
ネガ（評価）	-0.3	不面目です
ネガ（評価）	-0.3	不慮だ
ネガ（評価）	-0.3	不慮です
ネガ（評価）	-0.3	不慮の
ネガ（評価）	-0.3	不躾だ
ネガ（評価）	-0.3	不躾です
ネガ（評価）	-0.3	不躾の
ネガ（評価）	-0.3	付けにくい
ネガ（評価）	-0.3	付け焼き刃だ
ネガ（評価）	-0.3	付け焼き刃です
ネガ（評価）	-0.3	付け焼き刃の
ネガ（評価）	-0.3	不適当です
ネガ（評価）	-0.3	不適切です
ネガ（評価）	-0.3	聞苦しい
ネガ（評価）	-0.3	不適の
ネガ（評価）	-0.3	不充分だ
ネガ（評価）	-0.3	滅多矢鱈だ
ネガ（評価）	-0.3	不充分です
ネガ（評価）	-0.3	不承知だ
ネガ（評価）	-0.3	不承知です
ネガ（評価）	-0.3	不承知の
ネガ（評価）	-0.3	不粋だ
ネガ（評価）	-0.3	不粋です
ネガ（評価）	-0.3	不粋の
ネガ（評価）	-0.3	不精者
ネガ（評価）	-0.3	不誠実だ
ネガ（評価）	-0.3	不誠実です
ネガ（評価）	-0.3	不鮮明だ
ネガ（評価）	-0.3	不鮮明です
ネガ（評価）	-0.3	不相応だ
ネガ（評価）	-0.3	不相応です
ネガ（評価）	-0.3	不相応の
ネガ（評価）	-0.3	不束だ
ネガ（評価）	-0.3	不束です
ネガ（評価）	-0.3	不体裁だ
ネガ（評価）	-0.3	不体裁です
ネガ（評価）	-0.3	不適だ
ネガ（評価）	-0.3	不適です
ネガ（評価）	-0.3	敷居が高い
ネガ（評価）	-0.3	浮き腰だ
ネガ（評価）	-0.3	浮き腰です
ネガ（評価）	-0.3	浮き腰の
ネガ（評価）	-0.3	物凄まじい
ネガ（評価）	-0.3	物足りない
ネガ（評価）	-0.3	物体無い
ネガ（評価）	-0.3	物悲しい
ネガ（評価）	-0.3	物物しい
ネガ（評価）	-0.3	物憂い
ネガ（評価）	-0.3	分がわるい
ネガ（評価）	-0.3	分が悪い
ネガ（評価）	-0.3	分からず屋
ネガ（評価）	-0.3	分かりづらい
ネガ（評価）	-0.3	分別臭い
ネガ（評価）	-0.3	紛い物だ
ネガ（評価）	-0.3	紛い物です
ネガ（評価）	-0.3	紛い物の
ネガ（評価）	-0.3	紛紛だ
ネガ（評価）	-0.3	紛紛です
ネガ（評価）	-0.3	紛紛の
ネガ（評価）	-0.3	聞きづらい
ネガ（評価）	-0.3	聞きにくい
ネガ（評価）	-0.3	聞き苦しい
ネガ（評価）	-0.3	聞き辛い
ネガ（評価）	-0.3	聞き分けのない
ネガ（評価）	-0.3	聞く〜にくい
ネガ（評価）	-0.3	物臭の
ネガ（評価）	-0.3	物臭です
ネガ（評価）	-0.3	物臭だ
ネガ（評価）	-0.3	腹の立つ
ネガ（評価）	-0.3	浮き足立つ
ネガ（評価）	-0.3	風の前のちりだ
ネガ（評価）	-0.3	風の前のちりです
ネガ（評価）	-0.3	風の前のちりの
ネガ（評価）	-0.3	風向きが悪い
ネガ（評価）	-0.3	風来坊だ
ネガ（評価）	-0.3	風来坊です
ネガ（評価）	-0.3	風来坊の
ネガ（評価）	-0.3	腹が黒い
ネガ（評価）	-0.3	腹が立つ
ネガ（経験）	-0.3	あきらめる
ネガ（評価）	-0.3	物寂しい
ネガ（評価）	-0.3	腹だつ
ネガ（評価）	-0.3	腹黒い
ネガ（評価）	-0.3	複雑怪奇だ
ネガ（評価）	-0.3	複雑怪奇です
ネガ（評価）	-0.3	複雑怪奇の
ネガ（評価）	-0.3	覆水盆に返るぬ
ネガ（評価）	-0.3	物々しい
ネガ（評価）	-0.3	物わかりが悪い
ネガ（評価）	-0.3	物わかりの悪い
ネガ（評価）	-0.3	物恐ろしい
ネガ（評価）	-0.3	滅相も無い
ネガ（評価）	-0.3	瑣末だ
ネガ（評価）	-0.3	滅多矢鱈です
ネガ（評価）	-0.3	悄然です
ネガ（評価）	-0.3	慄然だ
ネガ（評価）	-0.3	慄然です
ネガ（評価）	-0.3	慄然の
ネガ（評価）	-0.3	懦弱だ
ネガ（評価）	-0.3	懦弱です
ネガ（評価）	-0.3	懶い
ネガ（評価）	-0.3	朧だ
ネガ（評価）	-0.3	朧です
ネガ（評価）	-0.3	鬱陶しい
ネガ（評価）	-0.3	渾沌だ
ネガ（評価）	-0.3	渾沌です
ネガ（評価）	-0.3	渾沌の
ネガ（評価）	-0.3	熾烈だ
ネガ（評価）	-0.3	熾烈です
ネガ（評価）	-0.3	狡い
ネガ（評価）	-0.3	狡辛い
ネガ（評価）	-0.3	狡猾だ
ネガ（評価）	-0.3	狡猾です
ネガ（評価）	-0.3	狡獪だ
ネガ（評価）	-0.3	狡獪です
ネガ（評価）	-0.3	狡獪の
ネガ（評価）	-0.3	猥雑だ
ネガ（評価）	-0.3	猥雑です
ネガ（評価）	-0.3	悄然の
ネガ（評価）	-0.3	悄然だ
ネガ（評価）	-0.3	傲岸だ
ネガ（評価）	-0.3	怱忙の
ネガ（評価）	-0.3	凛冽だ
ネガ（評価）	-0.3	凛冽です
ネガ（評価）	-0.3	凛冽の
ネガ（評価）	-0.3	吝ん坊だ
ネガ（評価）	-0.3	吝ん坊です
ネガ（評価）	-0.3	吝ん坊の
ネガ（評価）	-0.3	埒があくない
ネガ（評価）	-0.3	奢る
ネガ（評価）	-0.3	奸悪だ
ネガ（評価）	-0.3	奸悪です
ネガ（評価）	-0.3	奸悪の
ネガ（評価）	-0.3	奸賊だ
ネガ（評価）	-0.3	奸賊です
ネガ（評価）	-0.3	奸賊の
ネガ（評価）	-0.3	寥寥だ
ネガ（評価）	-0.3	寥寥です
ネガ（評価）	-0.3	寥寥の
ネガ（評価）	-0.3	尠少だ
ネガ（評価）	-0.3	尠少です
ネガ（評価）	-0.3	嶮難だ
ネガ（評価）	-0.3	嶮難です
ネガ（評価）	-0.3	怱忙だ
ネガ（評価）	-0.3	怱忙です
ネガ（評価）	-0.3	猥雑の
ネガ（評価）	-0.3	猥褻だ
ネガ（評価）	-0.3	猥褻です
ネガ（評価）	-0.3	獰猛だ
ネガ（評価）	-0.3	褊狭の
ネガ（評価）	-0.3	訝しい
ネガ（評価）	-0.3	諤々です
ネガ（評価）	-0.3	諤々の
ネガ（評価）	-0.3	贅沢すぎる
ネガ（評価）	-0.3	躁急だ
ネガ（評価）	-0.3	躁急です
ネガ（評価）	-0.3	遽しい
ネガ（評価）	-0.3	鄙劣だ
ネガ（評価）	-0.3	鄙劣です
ネガ（評価）	-0.3	鄙猥だ
ネガ（評価）	-0.3	鄙猥です
ネガ（評価）	-0.3	鄙陋だ
ネガ（評価）	-0.3	鄙陋です
ネガ（評価）	-0.3	鄙陋の
ネガ（評価）	-0.3	陋劣だ
ネガ（評価）	-0.3	陋劣です
ネガ（評価）	-0.3	驕傲だ
ネガ（評価）	-0.3	驕傲です
ネガ（評価）	-0.3	驕傲の
ネガ（評価）	-0.3	驕奢だ
ネガ（評価）	-0.3	驕奢です
ネガ（評価）	-0.3	不作法です
ネガ（評価）	-0.3	褊狭です
ネガ（評価）	-0.3	褊狭だ
ネガ（評価）	-0.3	茫漠の
ネガ（評価）	-0.3	羞悪だ
ネガ（評価）	-0.3	獰猛です
ネガ（評価）	-0.3	獰猛の
ネガ（評価）	-0.3	瑣細だ
ネガ（評価）	-0.3	瑣細です
ネガ（評価）	-0.3	瑣末です
ネガ（評価）	-0.3	疚しい
ネガ（評価）	-0.3	癇に障る
ネガ（評価）	-0.3	穢い
ネガ（評価）	-0.3	穢らしい
ネガ（評価）	-0.3	穢らわしい
ネガ（評価）	-0.3	羞悪です
ネガ（評価）	-0.3	茫漠です
ネガ（評価）	-0.3	羞悪の
